symbol,return_type,parameters,binary_abi,source_url
switch_rtp_get_stats,switch_rtp_stats_t *,"switch_rtp_t *rtp_session, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L586
switch_rtp_check_auto_adj,switch_byte_t,switch_rtp_t *rtp_session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L587
switch_rtp_set_interdigit_delay,void,"switch_rtp_t *rtp_session, uint32_t delay",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L588
switch_rtp_add_dtls,switch_status_t,"switch_rtp_t *rtp_session, dtls_fingerprint_t *local_fp, dtls_fingerprint_t *remote_fp, dtls_type_t type, uint8_t want_DTLSv1_2",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L590
switch_rtp_del_dtls,switch_status_t,"switch_rtp_t *rtp_session, dtls_type_t type",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L591
switch_rtp_dtls_state,dtls_state_t,"switch_rtp_t *rtp_session, dtls_type_t type",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L592
switch_rtp_has_dtls,int,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L594
switch_rtp_req_bitrate,switch_status_t,"switch_rtp_t *rtp_session, uint32_t bps",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L596
switch_rtp_ack_bitrate,switch_status_t,"switch_rtp_t *rtp_session, uint32_t bps",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L597
switch_rtp_video_refresh,void,switch_rtp_t *rtp_session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L598
switch_rtp_video_loss,void,switch_rtp_t *rtp_session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L599
switch_rtp_get_core_session,switch_core_session_t*,switch_rtp_t *rtp_session,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_rtp.h#L601
switch_scheduler_add_task,uint32_t,"time_t task_runtime, switch_scheduler_func_t func, const char *desc, const char *group, uint32_t cmd_id, void *cmd_arg, switch_scheduler_flag_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_scheduler.h#L65
switch_scheduler_add_task_ex,uint32_t,"time_t task_runtime, switch_scheduler_func_t func, const char *desc, const char *group, uint32_t cmd_id, void *cmd_arg, switch_scheduler_flag_t flags, uint32_t *task_id",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_scheduler.h#L82
switch_scheduler_del_task_id,uint32_t,uint32_t task_id,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_scheduler.h#L91
switch_scheduler_del_task_group,uint32_t,const char *group,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_scheduler.h#L98
switch_scheduler_task_thread_start,void,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_scheduler.h#L104
switch_scheduler_task_thread_stop,void,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_scheduler.h#L109
switch_plc_init,switch_plc_state_t *,switch_plc_state_t *s,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_spandsp.h#L37
switch_plc_free,int,switch_plc_state_t *s,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_spandsp.h#L38
switch_plc_rx,int,"switch_plc_state_t *s, int16_t amp[], int len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_spandsp.h#L39
switch_plc_fillin,int,"switch_plc_state_t *s, int16_t amp[], int len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_spandsp.h#L40
switch_core_cert_extract_fingerprint,int,"X509* x509, dtls_fingerprint_t *fp",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ssl.h#L51
switch_ssl_destroy_ssl_locks,void,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ssl.h#L57
switch_ssl_init_ssl_locks,void,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_ssl.h#L58
switch_stun_random_string,void,"char *buf, uint16_t len, char *set",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L179
switch_stun_packet_parse,switch_stun_packet_t *,"uint8_t *buf, uint32_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L187
switch_stun_value_to_name,const char *,"int32_t type, uint32_t value",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L195
switch_stun_host_lookup,char *,"const char *host, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L197
switch_stun_packet_attribute_get_mapped_address,uint8_t,"switch_stun_packet_attribute_t *attribute, char *ipstr, switch_size_t iplen, uint16_t *port",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L206
switch_stun_packet_attribute_get_xor_mapped_address,uint8_t,"switch_stun_packet_attribute_t *attribute, switch_stun_packet_header_t *header, char *ipstr, switch_size_t iplen, uint16_t *port",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L207
switch_stun_packet_attribute_get_username,char *,"switch_stun_packet_attribute_t *attribute, char *username, uint16_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L217
switch_stun_packet_build_header,switch_stun_packet_t *,"switch_stun_message_t type, char *id, uint8_t *buf",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L227
switch_stun_packet_attribute_add_username,uint8_t,"switch_stun_packet_t *packet, char *username, uint16_t ulen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L236
switch_stun_packet_attribute_add_password,uint8_t,"switch_stun_packet_t *packet, char *password, uint16_t ulen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L237
switch_stun_packet_attribute_add_software,uint8_t,"switch_stun_packet_t *packet, char *software, uint16_t ulen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L238
switch_stun_packet_attribute_add_binded_address,uint8_t,"switch_stun_packet_t *packet, char *ipstr, uint16_t port, int family",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L247
switch_stun_packet_attribute_add_xor_binded_address,uint8_t,"switch_stun_packet_t *packet, char *ipstr, uint16_t port, int family",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L248
switch_stun_packet_attribute_add_integrity,uint8_t,"switch_stun_packet_t *packet, const char *pass",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L249
switch_stun_packet_verify_integrity,switch_status_t,"const uint8_t *pkt, uint32_t len, const char *pass",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L262
switch_crc32_8bytes,uint32_t,"const void* data, size_t length",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L263
switch_stun_packet_attribute_add_fingerprint,uint8_t,switch_stun_packet_t *packet,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L264
switch_stun_packet_attribute_add_use_candidate,uint8_t,switch_stun_packet_t *packet,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L265
switch_stun_packet_attribute_add_controlling,uint8_t,switch_stun_packet_t *packet,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L266
switch_stun_packet_attribute_add_controlled,uint8_t,switch_stun_packet_t *packet,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L267
switch_stun_packet_attribute_add_priority,uint8_t,"switch_stun_packet_t *packet, uint32_t priority",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L268
switch_stun_lookup,switch_status_t,"char **ip, switch_port_t *port, char *stunip, switch_port_t stunport, char **err, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L280
switch_stun_ip_lookup,switch_status_t,"char **external_ip, const char *sourceip, switch_memory_pool_t *external_pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_stun.h#L290
switch_u8_toucs,int,"uint32_t *dest, int sz, char *src, int srcsz",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L53
switch_u8_toutf8,int,"char *dest, int sz, uint32_t *src, int srcsz",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L56
switch_u8_wc_toutf8,int,"char *dest, uint32_t ch",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L59
switch_u8_offset,int,"char *str, int charnum",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L62
switch_u8_charnum,int,"char *s, int offset",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L65
switch_u8_nextchar,uint32_t,"char *s, int *i",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L68
switch_u8_inc,void,"char *s, int *i",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L71
switch_u8_dec,void,"char *s, int *i",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L74
switch_u8_seqlen,int,char *s,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L77
switch_u8_read_escape_sequence,int,"char *src, uint32_t *dest",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L82
switch_u8_escape_wchar,int,"char *buf, int sz, uint32_t ch",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L86
switch_u8_unescape,int,"char *buf, int sz, char *src",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L89
switch_u8_escape,int,"char *buf, int sz, char *src, int escape_quotes",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L94
octal_digit,int,char c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L97
hex_digit,int,char c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L98
switch_u8_strchr,char *,"char *s, uint32_t ch, int *charn",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L102
switch_u8_memchr,char *,"char *s, uint32_t ch, size_t sz, int *charn",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L106
switch_u8_strlen,int,char *s,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L109
switch_u8_is_locale_utf8,int,char *locale,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L111
switch_u8_get_char,uint32_t,"char *s, int *i",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utf8.h#L113
old_switch_toupper,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L263
old_switch_tolower,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L264
switch_isalnum,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L265
switch_isalpha,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L266
switch_iscntrl,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L267
switch_isdigit,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L268
switch_isgraph,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L269
switch_islower,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L270
switch_isprint,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L271
switch_ispunct,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L272
switch_isspace,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L273
switch_isupper,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L274
switch_isxdigit,int,int c,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L275
switch_testv6_subnet,switch_bool_t,"ip_t _ip, ip_t _net, ip_t _mask",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L282
switch_print_host,char *,"switch_sockaddr_t *addr, char *buf, switch_size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L285
switch_b64_encode,switch_status_t,"unsigned char *in, switch_size_t ilen, unsigned char *out, switch_size_t olen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L405
switch_b64_decode,switch_size_t,"const char *in, char *out, switch_size_t olen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L406
switch_amp_encode,char *,"char *s, char *buf, switch_size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L407
switch_fd_read_line,switch_size_t,"int fd, char *buf, switch_size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L494
switch_fd_read_dline,switch_size_t,"int fd, char **buf, switch_size_t *len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L495
switch_fp_read_dline,switch_size_t,"FILE *fd, char **buf, switch_size_t *len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L496
switch_frame_alloc,switch_status_t,"switch_frame_t **frame, switch_size_t size",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L498
switch_frame_dup,switch_status_t,"switch_frame_t *orig, switch_frame_t **clone",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L499
switch_frame_free,switch_status_t,switch_frame_t **frame,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L500
switch_is_uint_in_range,switch_bool_t,"const char *str, unsigned int from, unsigned int to",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L508
switch_is_number,switch_bool_t,const char *str,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L509
switch_is_leading_number,switch_bool_t,const char *str,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L510
switch_find_parameter,char *,"const char *str, const char *param, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L511
switch_resolve_host,switch_status_t,"const char *host, char *buf, size_t buflen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L563
switch_find_local_ip,switch_status_t,"_Out_opt_bytecapcount_(len)
													 char *buf, _In_ int len, _In_opt_ int *mask, _In_ int family",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L574
switch_find_interface_ip,switch_status_t,"_Out_opt_bytecapcount_(len)
													 char *buf, _In_ int len, _In_opt_ int *mask, _In_ const char *ifname, _In_ int family",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L586
get_addr,char *,"char *buf, switch_size_t len, struct sockaddr *sa, socklen_t salen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L597
get_addr6,char *,"char *buf, switch_size_t len, struct sockaddr_in6 *sa, socklen_t salen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L598
get_addr_int,int,switch_sockaddr_t *sa,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L600
switch_cmp_addr,int,"switch_sockaddr_t *sa1, switch_sockaddr_t *sa2, switch_bool_t ip_only",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L601
switch_cp_addr,int,"switch_sockaddr_t *sa1, switch_sockaddr_t *sa2",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L602
get_port,unsigned short,struct sockaddr *sa,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L609
switch_build_uri,int,"char *uri, switch_size_t size, const char *scheme, const char *user, const switch_sockaddr_t *sa, int flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L630
switch_priority_name,const char *,switch_priority_t priority,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L661
switch_rfc2833_to_char,char,int event,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L668
switch_char_to_rfc2833,unsigned char,char key,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L675
switch_str_time,switch_time_t,const char *in,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1001
switch_separate_string,unsigned int,"_In_ char *buf, char delim, _Post_count_(return) char **array, unsigned int arraylen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1020
switch_separate_string_string,unsigned int,"char *buf, char *delim, _Post_count_(return) char **array, unsigned int arraylen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1021
switch_strip_spaces,char *,"char *str, switch_bool_t dup",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1024
switch_strip_whitespace,char *,const char *str,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1025
switch_strip_commas,char *,"char *in, char *out, switch_size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1026
switch_strip_nonnumerics,char *,"char *in, char *out, switch_size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1027
switch_separate_paren_args,char *,char *str,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1028
switch_stristr,const char *,"const char *instr, const char *str",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1029
switch_is_lan_addr,switch_bool_t,const char *ip,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1030
switch_replace_char,char *,"char *str, char from, char to, switch_bool_t dup",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1031
switch_ast2regex,switch_bool_t,"const char *pat, char *rbuf, size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1032
switch_pool_strip_whitespace,char *,"switch_memory_pool_t *pool, const char *str",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1033
switch_escape_char,char *,"switch_memory_pool_t *pool, char *in, const char *delim, char esc",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1043
switch_escape_string,char *,"const char *in, char *out, switch_size_t outlen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1045
switch_escape_string_pool,char *,"const char *in, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1046
switch_socket_waitfor,int,"switch_pollfd_t *poll, int ms",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1054
switch_cut_path,const char *,const char *in,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1060
switch_string_replace,char *,"const char *string, const char *search, const char *replace",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1062
switch_string_match,switch_status_t,"const char *string, size_t string_len, const char *search, size_t search_len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1063
switch_strcasecmp_any,int,"const char *str, ...",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1064
switch_util_quote_shell_arg,char *,const char *string,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1071
switch_util_quote_shell_arg_pool,char *,"const char *string, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1079
switch_url_encode_opt,char *,"const char *url, char *buf, size_t len, switch_bool_t double_encode",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1221
switch_url_encode,char *,"const char *url, char *buf, size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1222
switch_url_decode,char *,char *s,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1223
switch_core_url_encode_opt,char *,"switch_memory_pool_t *pool, const char *url, switch_bool_t double_encode",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1225
switch_core_url_encode,char *,"switch_memory_pool_t *pool, const char *url",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1226
switch_core_session_url_encode_opt,char *,"switch_core_session_t *session, const char *url, switch_bool_t double_encode",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1227
